ML#,City,State,Zip 4,Zip Code,List Price,Original List Price,Close Price,Advertised Subdivision,Legal Subdivision,Status,Close Date,DOMM,DOMP,Baths All,Baths Half,Baths Full,Bedrooms,Condo Coop Fee,Cooling,Dining Kitchen,Farm,Fireplaces,Heating,HOA,HOA Fee,Lot Sqft,Total Square Footage,Townhouse Type,Type,Parking
MC8336343,ROCKVILLE,MD,2911,20853,399900,399900,413000,ASPEN HILL PARK,ASPEN HILL PARK,SOLD,6/17/2014,5,5,3,0,3,4,,Central Air Conditioning,"Kit-Table Space, Dining ""L""",FALSE,1,Forced Air,FALSE,,11415,0,,Detached,Drvwy/Off Str
MC8343269,GERMANTOWN,MD,4026,20876,399900,399900,395000,MEADOWBROOK ESTATES,MEADOWBROOK ESTATES,SOLD,6/20/2014,3,3,4,0,4,3,,Central Air Conditioning,"Breakfast Room, Sep Dining Rm, Gourmet",FALSE,1,Baseboard,FALSE,,23607,0,,Detached,Garage
MC8347265,SILVER SPRING,MD,3128,20906,399900,499000,391000,WHEATON OUT RES. (2),WHEATON OUT RES. (2),SOLD,10/31/2014,134,134,3,0,3,5,,"Central Air Conditioning, Ceiling Fan(s)","Kit-Table Space, Sep Dining Rm",FALSE,1,Forced Air,FALSE,,21147,2460,,Detached,"Garage, Paved Driveway"
MC8352270,SILVER SPRING,MD,3506,20904,399900,498500,399900,NORTH SPRINGBROOK,NORTH SPRINGBROOK,SOLD,9/30/2014,87,87,3,0,3,4,,Central Air Conditioning,Kit-Country,FALSE,1,Forced Air,FALSE,,30835,2466,,Detached,Garage
MC8341411,SILVER SPRING,MD,2029,20902,399900,399900,392000,KINGSWELL SUB,KINGSWELL SUB,SOLD,8/29/2014,70,70,3,0,3,3,,"Central Air Conditioning, Heat Pump(s)","Kit-Table Space, Liv-Din Combo, Breakfast nook",FALSE,1,"Forced Air, Heat Pump(s)",FALSE,,7987,2154,,Detached,Drvwy/Off Str
MC8354045,OLNEY,MD,3054,20832,399900,410000,398000,JAMES CREEK,JAMES CREEK,SOLD,9/12/2014,75,75,3,1,2,3,,"Central Air Conditioning, Ceiling Fan(s)","Kit-Country, Sep Dining Rm",FALSE,0,"Central, Forced Air",TRUE,176,1720,0,Interior,Townhouse,"Drvwy/Off Str, Garage"
MC8355758,ROCKVILLE,MD,2213,20852,399900,399900,408500,FRANKLIN PARK,FRANKLIN PARK,SOLD,6/20/2014,6,6,2,0,2,3,,Central Air Conditioning,Sep Dining Rm,FALSE,0,Forced Air,FALSE,,10204,1400,,Detached,Drvwy/Off Str
MC8357945,GAITHERSBURG,MD,4019,20878,399900,429900,399900,PARKLANDS AT WATKINS MIL,PARKLANDS AT WATKINS MIL,SOLD,9/19/2014,90,90,3,1,2,3,210,"Central Air Conditioning, Ceiling Fan(s)","Kit-Breakfast Bar, Sep Dining Rm",FALSE,1,Forced Air,TRUE,0,,2892,Upper,Townhouse,Garage
MC8358544,GAITHERSBURG,MD,1973,20878,399900,399900,399500,FERNSHIRE FARMS,FERNSHIRE FARMS,SOLD,6/23/2014,0,0,4,2,2,3,,Central Air Conditioning,Kit-Dining Combo,FALSE,1,Forced Air,TRUE,67,2647,2160,End,Townhouse,Garage
MC8361996,ROCKVILLE,MD,,20850,399900,439900,395000,KING FARM,KING FARM IRVINGTON CENT,SOLD,9/8/2014,123,123,2,0,2,2,586.03,Central Air Conditioning,Eat-In Kitchen,FALSE,0,Forced Air,TRUE,0,,1505,,Garden 1-4 Floors,Garage
MC8365550,SILVER SPRING,MD,2031,20904,399900,399900,399900,EAST SPRINGBROOK,EAST SPRINGBROOK,SOLD,8/4/2014,12,12,3,0,3,4,,Central Air Conditioning,Eat-In Kitchen,FALSE,1,Central,FALSE,,9983,0,,Detached,Garage
MC8367883,SILVER SPRING,MD,2208,20901,399900,399900,395000,ARGYLE PARK,ARGYLE PARK,SOLD,7/21/2014,15,35,3,1,2,3,,Central Air Conditioning,Sep Dining Rm,FALSE,1,Forced Air,FALSE,,7500,2450,,Detached,Street
MC8369724,GAITHERSBURG,MD,1656,20879,399900,399900,395000,HUNTERS WOODS,HUNTERS WOODS,SOLD,8/7/2014,7,7,3,1,2,4,,"Central Air Conditioning, Dehumidifier","Fam Rm Off Kit, Galley Kitchen, Kit-Country, Liv-Din Combo, Sep Dining Rm, Eat-In Kitchen, Kit-Table Space",FALSE,1,"Central, Forced Air",FALSE,,11888,0,,Detached,"Garage, Paved Driveway, Street"
MC8378034,BOYDS,MD,4222,20841,399900,427900,395000,SENECA VIEW ESTATES,SENECA VIEW ESTATES,SOLD,9/26/2014,71,71,4,1,3,3,,Central Air Conditioning,"Gourmet, Kit-Island, Kit-Table Space, Breakfast Room",FALSE,0,"Central, Programmable Thermostat",TRUE,73,1804,2315,Interior,Townhouse,Assigned
MC8386291,BURTONSVILLE,MD,2111,20866,399900,410000,365000,GREENCASTLE TOWNS,GREENCASTLE TOWNS,SOLD,10/31/2014,63,63,4,2,2,3,,Central Air Conditioning,Kit-Dining Combo,FALSE,1,Heat Pump(s),TRUE,81.62,1771,0,Interior,Townhouse,Garage
MC8383935,ROCKVILLE,MD,2439,20852,399900,424900,403000,RANDOLPH HILLS,RANDOLPH HILLS,SOLD,9/12/2014,43,43,2,0,2,4,,Central Air Conditioning,"Kit-Breakfast Bar, Kit-Island, Kit-Table Space, Eat-In Kitchen",FALSE,0,Forced Air,FALSE,,7226,2080,,Detached,"Drvwy/Off Str, Paved Driveway"
MC9004752,SILVER SPRING,MD,6318,20906,399900,419000,400000,PARKER FARM,PARKER FARM,SOLD,10/31/2014,44,44,5,2,3,4,,"Central Air Conditioning, Ceiling Fan(s)","Breakfast Room, Gourmet, Kit-Table Space, Sep Dining Rm, Eat-In Kitchen",FALSE,1,"Forced Air, Humidifier",TRUE,115.71,1650,2048,Interior,Townhouse,"Garage, Garage Door Opener"
MC8388587,SILVER SPRING,MD,5339,20904,399900,399900,399900,SNOWDENS MILL,SNOWDENS MILL,SOLD,8/28/2014,11,11,3,1,2,4,,Central Air Conditioning,"Kit-Table Space, Sep Dining Rm",FALSE,1,Forced Air,TRUE,200,10017,2232,,Detached,"Drvwy/Off Str, Garage"
MC8401079,SILVER SPRING,MD,4541,20905,399900,439000,388000,COUNTRYSIDE,COUNTRYSIDE,SOLD,9/26/2014,44,44,3,1,2,3,,Central Air Conditioning,Kit-Table Space,FALSE,1,Forced Air,FALSE,0,15373,2100,,Detached,"Garage, Paved Driveway, Faces Rear, Attached, Garage Door Opener, Asphalt Driveway, Drvwy/Off Str"
MC8413873,BETHESDA,MD,,20814,399900,409000,395000,CITY COM OF BETHESDA COD,CITY COM OF BETHESDA COD,SOLD,9/24/2014,29,296,2,1,1,2,510,Central Air Conditioning,"Liv-Din Combo, Galley Kitchen",FALSE,1,Heat Pump(s),FALSE,,,1055,End,Garden 1-4 Floors,Assigned
MC8413398,SILVER SPRING,MD,8341,20906,399900,399900,407000,OVERLOOK AT LEISURE WORLD,OVERLOOK AT LEISURE WORL,SOLD,8/21/2014,12,12,2,0,2,2,596,Central Air Conditioning,"Kit-Breakfast Bar, Kit-Table Space",FALSE,0,Forced Air,FALSE,,,1520,,Hi-Rise 9+ Floors,Garage
MC8417576,ROCKVILLE,MD,2106,20850,399900,399000,365000,WEST END PARK,WEST END PARK,SOLD,9/5/2014,10,10,2,1,1,4,,Central Air Conditioning,Kit-Dining Combo,FALSE,0,Forced Air,FALSE,,8750,0,,Detached,Drvwy/Off Str
MC8438429,OLNEY,MD,1865,20832,399900,399900,390000,OAKLAND FARM,OAKLAND FARM,SOLD,10/31/2014,29,176,3,1,2,3,,Central Air Conditioning,"Kit-Breakfast Bar, Fam Rm Off Kit, Kit-Island, Sep Dining Rm",FALSE,0,Forced Air,TRUE,71,2200,0,Interior,Townhouse,"Drvwy/Off Str, Garage"
MC8446705,CHEVY CHASE,MD,6446,20815,399900,399900,399900,4720 CHEVY CHASE DR,4720 CHEVY CHASE DR,SOLD,9/29/2014,5,5,2,0,2,2,790,Central Air Conditioning,"Kit-Island, Sep Dining Rm",FALSE,0,Forced Air,FALSE,,,1139,,Mid-Rise 5-8 Floors,Assigned
MC8446616,GERMANTOWN,MD,9125,20874,399900,399900,393000,CHURCHILL TWN SECTOR TH,CHURCHILL TWN SECTOR TH,SOLD,10/17/2014,6,6,3,1,2,3,,Central Air Conditioning,"Breakfast Room, Fam Rm Off Kit, Gourmet, Kit-Breakfast Bar, Kit-Family Combo, Kit-Island, Kit-Table Space, Breakfast nook, Eat-In Kitchen",FALSE,1,"Central, Forced Air",TRUE,75,1900,2400,Interior,Townhouse,"Garage, Free"
MC8377786,SILVER SPRING,MD,1215,20904,399875,424950,390000,SHERWOOD FOREST MANOR,SHERWOOD FOREST MANOR,SOLD,10/30/2014,102,102,3,1,2,5,,"Central Air Conditioning, Ceiling Fan(s)","Gourmet, Kit-Country, Kit-Table Space, Eat-In Kitchen, Liv-Din Combo",FALSE,1,"90% Forced Air, Forced Air",FALSE,,22429,0,,Detached,Drvwy/Off Str
MC8318729,MONTGOMERY VILLAGE,MD,1231,20886,399600,399600,380000,THE POINTS,THE POINTS,SOLD,6/6/2014,12,12,4,2,2,4,,Programmable Thermostat,"Fam Rm Off Kit, Kit-Table Space, Sep Dining Rm",FALSE,1,"Programmable Thermostat, Forced Air",TRUE,79,9787,2994,,Detached,"Drvwy/Off Str, Paved Driveway, Garage, Asphalt Driveway"
MC8325469,GERMANTOWN,MD,2210,20874,399500,425000,388000,KINGSVIEW KNOLLS,KINGSVIEW KNOLLS,SOLD,8/4/2014,28,28,3,1,2,4,,"Ceiling Fan(s), Whole House Fan, Other","Kit-Country, Kit-Table Space, Eat-In Kitchen, Sep Dining Rm",FALSE,1,"Baseboard, Other",FALSE,,20000,0,,Detached,"Garage, Drvwy/Off Str"
MC8363913,SILVER SPRING,MD,3125,20902,399500,419900,399500,KEMP MILL ESTATES,KEMP MILL ESTATES,SOLD,7/31/2014,30,161,3,1,2,4,,Central Air Conditioning,"Kit-Breakfast Bar, Kit-Dining Combo, Kit-Country",FALSE,2,Forced Air,FALSE,,10144,0,,Detached,"Drvwy/Off Str, Faces Front, Carport, Concrete Driveway"
MC8388187,ROCKVILLE,MD,2168,20853,399500,429000,380000,BEL PRE WOODS,BEL PRE WOODS,SOLD,9/10/2014,54,54,3,0,3,3,,Central Air Conditioning,"Eat-In Kitchen, Breakfast nook, Liv-Din Combo",FALSE,0,Forced Air,FALSE,,9456,0,,Detached,"Paved Driveway, Street"
MC8236223,TAKOMA PARK,MD,7372,20912,399000,428050,344900,FLOWER AVE PARK,FLOWER AVE PARK,SOLD,6/27/2014,106,106,3,0,3,6,,Other,Other,FALSE,0,Other,FALSE,,5716,0,,Other,Paved Driveway
MC8292202,GAITHERSBURG,MD,3461,20877,399000,419000,399000,SAYBROOKE,SAYBROOKE,SOLD,6/26/2014,50,50,3,0,3,4,,Central Air Conditioning,"Liv-Din Combo, Sep Dining Rm, Eat-In Kitchen, Kit-Table Space",FALSE,1,Forced Air,TRUE,178,4979,0,,Detached,"Garage, Assigned"
MC8302923,SILVER SPRING,MD,2062,20904,399000,450000,380000,SPRINGBROOK TERRACE,SPRINGBROOK TERRACE,SOLD,6/2/2014,42,42,3,1,2,4,,Central Air Conditioning,Sep Dining Rm,FALSE,1,Forced Air,FALSE,,12359,2464,,Detached,"Drvwy/Off Str, Garage"
MC8308879,SILVER SPRING,MD,3819,20901,399000,399000,412000,HIGHLAND VIEW,HIGHLAND VIEW,SOLD,6/4/2014,4,4,2,0,2,2,,Central Air Conditioning,Sep Dining Rm,FALSE,1,Forced Air,FALSE,,8042,1700,,Detached,Street
MC8315142,ROCKVILLE,MD,,20852,399000,413000,399000,BENTLEY PLACE CODM,BENTLEY PLACE CODM,SOLD,6/13/2014,39,39,2,0,2,3,376,Heat Pump(s),"Galley Kitchen, Kit-Breakfast Bar, Sep Dining Rm",FALSE,1,Heat Pump(s),TRUE,355,,1266,,Garden 1-4 Floors,Assigned
MC8320710,GAITHERSBURG,MD,4003,20882,399000,399000,399000,THE PLANTATIONS,THE PLANTATIONS,SOLD,6/11/2014,6,6,3,1,2,4,,Central Air Conditioning,"Gourmet, Sep Dining Rm, Eat-In Kitchen",FALSE,0,Central,TRUE,12,11661,0,,Detached,Garage
